image_location,name,id,person_box_x1,person_box_x2,name_box_x1,name_box_x2,id_box_x1,id_box_x2 
dataset\gen_cards\m882.jpg,احسان ايهاب ملحم معين الدين,١٨ ٧٨٦ ٦ ٧ ٢٥ ٧٤ ٨٩ ٨ ,"25,50","357,494","867,240","1217,388","640,630","1232,705"
dataset\gen_cards\m883.jpg,اغيد حكيم فتاح مهيب,٩٠ ٨٣٣ ٣ ٠ ٢٩ ٢٧ ٠١ ٤ ,"25,50","357,494","961,240","1217,388","640,630","1232,705"
dataset\gen_cards\m884.jpg,امير ضاري ناصيف بندر,٦٤ ٦٣٠ ٤ ٨ ٥٧ ٦١ ٨٣ ٧ ,"25,50","357,494","916,240","1217,388","640,630","1232,705"
dataset\gen_cards\m885.jpg,جودت علاء الدين سمير محسن,٧٧ ٤٢٥ ٢ ٧ ٩٥ ٠٣ ٢٠ ٩ ,"25,50","357,494","848,240","1217,388","640,630","1232,705"
dataset\gen_cards\m886.jpg,نصرة رووف فليح زيدون,٠٧ ٤٠٩ ٧ ١ ٥٣ ٥٦ ٥٤ ٣ ,"25,50","357,494","925,240","1217,388","640,630","1232,705"
dataset\gen_cards\m887.jpg,عبدالعزيز عويس جميل مبروك,٤٥ ٨٢٦ ٧ ٢ ٣٢ ٢٦ ٢٧ ٦ ,"25,50","357,494","908,240","1217,388","640,630","1232,705"
dataset\gen_cards\m888.jpg,عوف عبدالنور شفيق رفيق,٣٩ ١٠٤ ١ ٠ ٦٨ ٢٣ ٦٥ ٤ ,"25,50","357,494","896,240","1217,388","640,630","1232,705"
dataset\gen_cards\m889.jpg,عبدالخالق خلف مبرور نديم,٠٢ ١٩٩ ٨ ٢ ٩٥ ٥١ ٤٠ ٣ ,"25,50","357,494","957,240","1217,388","640,630","1232,705"
dataset\gen_cards\m890.jpg,مضر بارع شافي رسول,٠٧ ٩٢٠ ٨ ٨ ٠٨ ٣٨ ٦٥ ٩ ,"25,50","357,494","941,240","1217,388","640,630","1232,705"
dataset\gen_cards\m891.jpg,دحام عبدالظاهر عبدالجبار جاسم,٤٦ ٠٩٥ ٥ ١ ٨٤ ٤٠ ٨٤ ٩ ,"25,50","357,494","814,240","1217,388","640,630","1232,705"
dataset\gen_cards\m892.jpg,محمد عبدالحكيم معاذ مناف,٢٥ ٤٤٨ ٤ ٢ ٩٩ ٦٨ ٥٦ ٦ ,"25,50","357,494","898,240","1217,388","640,630","1232,705"
dataset\gen_cards\m893.jpg,رياض اوس منير مرشدي,٧٢ ٣٨٥ ٤ ٤ ٦٠ ٥٦ ٢٠ ٠ ,"25,50","357,494","931,240","1217,388","640,630","1232,705"
dataset\gen_cards\m894.jpg,معتوق حواس ادريس كليب,٠٠ ٥٢٦ ٨ ٨ ٥٨ ٧١ ٤٧ ١ ,"25,50","357,494","913,240","1217,388","640,630","1232,705"
dataset\gen_cards\m895.jpg,عبيد دحام رشاد سميح,٨٦ ٤٦٥ ٤ ٤ ٤٤ ٣٢ ٠٣ ٤ ,"25,50","357,494","950,240","1217,388","640,630","1232,705"
dataset\gen_cards\m896.jpg,مهند نضير نصير نجم,٧٩ ٠٢٣ ٧ ٤ ١٩ ٣٦ ٠٧ ٥ ,"25,50","357,494","962,240","1217,388","640,630","1232,705"
dataset\gen_cards\m897.jpg,مراد كليم حنشل حسين,٨٩ ٥٢٧ ٨ ٥ ٠٧ ٣٤ ٦٤ ٧ ,"25,50","357,494","946,240","1217,388","640,630","1232,705"
dataset\gen_cards\m898.jpg,عدوان كاظم تائب لبيد,٥٨ ٥١٣ ٣ ٧ ٩٨ ٨٢ ٢٠ ٥ ,"25,50","357,494","990,240","1217,388","640,630","1232,705"
dataset\gen_cards\m899.jpg,مجدي شاكر عبدالرب راغب,١٩ ٠٣١ ٩ ٥ ٠٥ ٩٢ ١٠ ٥ ,"25,50","357,494","896,240","1217,388","640,630","1232,705"
dataset\gen_cards\m900.jpg,شمر ضرار اسلم عبدالحليم,٠٢ ٦٠٢ ٤ ٦ ٧١ ٤٤ ٩١ ٧ ,"25,50","357,494","891,240","1217,388","640,630","1232,705"
dataset\gen_cards\m901.jpg,فخر رابح بهاء رفاعة,٢٥ ١١٩ ٥ ٤ ٨٣ ٤٧ ٥٣ ٠ ,"25,50","357,494","954,240","1217,388","640,630","1232,705"
dataset\gen_cards\m902.jpg,جابر ملحم سرمد ادم,٣٢ ٥٤٩ ١ ١ ١١ ٨٢ ٨٣ ٩ ,"25,50","357,494","980,240","1217,388","640,630","1232,705"
dataset\gen_cards\m903.jpg,عبدربه اوس مقتدي مخلد,٤٨ ٢٣٠ ٦ ٣ ٤٤ ٦٧ ٧٠ ٢ ,"25,50","357,494","945,240","1217,388","640,630","1232,705"
dataset\gen_cards\m904.jpg,راجح فرحات ذعار مراد,٨١ ٨٥٨ ٩ ٠ ٢٦ ٧٥ ٦٨ ٧ ,"25,50","357,494","943,240","1217,388","640,630","1232,705"
dataset\gen_cards\m905.jpg,رافق عشير فارض مناحي,٠٩ ٥٥٩ ٤ ٣ ١٤ ٥٢ ٨٥ ٣ ,"25,50","357,494","909,240","1217,388","640,630","1232,705"
dataset\gen_cards\m906.jpg,ايوب حازم رشيق ميثم,٩٢ ٠٣٩ ٨ ٨ ٩٩ ١٧ ٥٧ ١ ,"25,50","357,494","956,240","1217,388","640,630","1232,705"
dataset\gen_cards\m907.jpg,اكبر منتصر حنبل محبوب,٥٩ ٥٨٤ ٣ ٠ ٤٥ ٨٨ ٢٥ ٨ ,"25,50","357,494","904,240","1217,388","640,630","1232,705"
dataset\gen_cards\m908.jpg,عمارة تيسير ثواب لماح,٠١ ٠١٥ ٥ ١ ٠٨ ٨٠ ٩١ ٢ ,"25,50","357,494","951,240","1217,388","640,630","1232,705"
dataset\gen_cards\m909.jpg,مشعل ظاهر منيع ايوب,١٤ ٠٢١ ٢ ٢ ٢٢ ٤٩ ٠٣ ١ ,"25,50","357,494","961,240","1217,388","640,630","1232,705"
dataset\gen_cards\m910.jpg,فتيح زاهر جازم معتصم,٢٤ ٠٦٨ ٣ ١ ٦٤ ٨٩ ٠٢ ٠ ,"25,50","357,494","935,240","1217,388","640,630","1232,705"
dataset\gen_cards\m911.jpg,عقل بشار جمعان نورس,٩٤ ٨٤٨ ٢ ٤ ٠٠ ٥٥ ٣٢ ٦ ,"25,50","357,494","917,240","1217,388","640,630","1232,705"
dataset\gen_cards\m912.jpg,مصعب سفيان اسعد شفيع,٧١ ٨٨١ ٩ ٧ ٥٢ ٦١ ٩٦ ١ ,"25,50","357,494","939,240","1217,388","640,630","1232,705"
dataset\gen_cards\m913.jpg,علاء الدين فهمي كنان كاسر,٥٨ ١٤٦ ٤ ٣ ٨٢ ٠٦ ١٥ ٦ ,"25,50","357,494","957,240","1217,388","640,630","1232,705"
dataset\gen_cards\m914.jpg,عبدالباسط عليان عبدالعليم عبودة,٩٢ ٠٣٦ ٦ ٤ ١٨ ٠١ ٨٩ ٥ ,"25,50","357,494","878,240","1217,388","640,630","1232,705"
dataset\gen_cards\m915.jpg,كاسب ولاء الدين فخري بهجت,٣٦ ٧٥٣ ٥ ٠ ٨٠ ٢٨ ٠٠ ٨ ,"25,50","357,494","853,240","1217,388","640,630","1232,705"
dataset\gen_cards\m916.jpg,رماح ذياب عاكف علي,٧٢ ٦٠٨ ٢ ٠ ٨٣ ٢٩ ٤١ ٥ ,"25,50","357,494","958,240","1217,388","640,630","1232,705"
dataset\gen_cards\m917.jpg,عون كنان مغيرة اجاويد,٩٢ ١٩٠ ٣ ٧ ٧٢ ٠٠ ٠٤ ٧ ,"25,50","357,494","935,240","1217,388","640,630","1232,705"
dataset\gen_cards\m918.jpg,ادغم نوفل نسيب رديف,٥٢ ٨٦٥ ٣ ٤ ٤٦ ٣٠ ٥٥ ٧ ,"25,50","357,494","943,240","1217,388","640,630","1232,705"
dataset\gen_cards\m919.jpg,رفيق احسان عبودة مقرن,٦٢ ٣٢٧ ٦ ٦ ٠٨ ٢٢ ٤١ ٨ ,"25,50","357,494","914,240","1217,388","640,630","1232,705"
dataset\gen_cards\m920.jpg,رغيد كليم سميع وليف,٥٧ ١١٠ ١ ٣ ٩٥ ٤٠ ٨٨ ٧ ,"25,50","357,494","960,240","1217,388","640,630","1232,705"
dataset\gen_cards\m921.jpg,بارع ايهاب عتابة بسام,٥٨ ٥٢٨ ٧ ٧ ٧٤ ٦٤ ٣٧ ١ ,"25,50","357,494","948,240","1217,388","640,630","1232,705"
dataset\gen_cards\m922.jpg,رزق زكريا مزاحم منصف,١٩ ٥٧٧ ٢ ١ ٧٢ ٦٠ ٤٠ ٦ ,"25,50","357,494","908,240","1217,388","640,630","1232,705"
dataset\gen_cards\m923.jpg,قاسم دريد همام صقر,٧٤ ٨٦٤ ٥ ٧ ٩٦ ٤٩ ٤٢ ٦ ,"25,50","357,494","974,240","1217,388","640,630","1232,705"
dataset\gen_cards\m924.jpg,ساجي صلاح خاتم ساجر,٤٨ ٧٩٦ ٠ ٣ ١٣ ٣١ ٨٠ ٥ ,"25,50","357,494","944,240","1217,388","640,630","1232,705"
dataset\gen_cards\m925.jpg,هاجد معاد قطامي راسم,٥٨ ٩٥٢ ٠ ٤ ٠٧ ١٢ ٦١ ٧ ,"25,50","357,494","946,240","1217,388","640,630","1232,705"
dataset\gen_cards\m926.jpg,نمر كلاب مسعود سرمد,٧٥ ٢٧٠ ٧ ٢ ٩٢ ٩٤ ٢٦ ٤ ,"25,50","357,494","924,240","1217,388","640,630","1232,705"
dataset\gen_cards\m927.jpg,شداد نافع عون عائذ,٧٩ ١٤٩ ٢ ٣ ٥٠ ٧٥ ٦٥ ٤ ,"25,50","357,494","982,240","1217,388","640,630","1232,705"
dataset\gen_cards\m928.jpg,البراء زاهي حفص عامر,٤٠ ٣٩٣ ٨ ١ ١٠ ١٣ ٦٧ ٨ ,"25,50","357,494","937,240","1217,388","640,630","1232,705"
dataset\gen_cards\m929.jpg,سلمان ايهم بديع عواد,٤٨ ٥٦١ ٤ ٠ ٠٨ ٩٦ ٥٠ ٢ ,"25,50","357,494","984,240","1217,388","640,630","1232,705"
dataset\gen_cards\m930.jpg,شجاع ركين زين ماضي,١٠ ٥٥٨ ٤ ٨ ٠٣ ٦٠ ١٣ ٦ ,"25,50","357,494","954,240","1217,388","640,630","1232,705"
dataset\gen_cards\m931.jpg,زاهر فراج سليم عبدالفتاح,٦٢ ٠٩٦ ٨ ٧ ٦٨ ٢١ ٩٥ ٠ ,"25,50","357,494","903,240","1217,388","640,630","1232,705"
dataset\gen_cards\m932.jpg,حسن نجم فكري نصرة,٩٢ ٠٣٠ ٨ ٠ ٢٠ ٦٩ ٥١ ٨ ,"25,50","357,494","959,240","1217,388","640,630","1232,705"
dataset\gen_cards\m933.jpg,ارغد عكرمة ثروت مصلح,٧٢ ٢٠٤ ٧ ٣ ٩٦ ٦٩ ٢١ ٠ ,"25,50","357,494","907,240","1217,388","640,630","1232,705"
dataset\gen_cards\m934.jpg,وليد هجرس اخزم البراء,٢٨ ٠٧٤ ٢ ٥ ٨٦ ٩٥ ٥٠ ٥ ,"25,50","357,494","918,240","1217,388","640,630","1232,705"
dataset\gen_cards\m935.jpg,سيف طريف حماد احسان,١٤ ٥٠٩ ٧ ٧ ٠٧ ٢٣ ٣٦ ١ ,"25,50","357,494","920,240","1217,388","640,630","1232,705"
dataset\gen_cards\m936.jpg,عبداللطيف راكان فطين عفيف,٦٥ ٥٠٩ ٤ ٧ ٠٩ ٦٠ ٠٩ ٠ ,"25,50","357,494","933,240","1217,388","640,630","1232,705"
dataset\gen_cards\m937.jpg,حامد رائد عبدالكريم صفوان,١٨ ٩٨٦ ٤ ٨ ٢١ ٨٣ ٣٩ ٤ ,"25,50","357,494","877,240","1217,388","640,630","1232,705"
dataset\gen_cards\m938.jpg,نسيم محرز هانئ عيد,٧٨ ٥٢٣ ٩ ١ ١٧ ٠٣ ٣١ ٣ ,"25,50","357,494","969,240","1217,388","640,630","1232,705"
dataset\gen_cards\m939.jpg,عبدالباسط مشتاق خازن فضيل,٥٢ ٣٩٣ ٦ ٠ ٥٩ ٦٧ ٧٠ ٦ ,"25,50","357,494","918,240","1217,388","640,630","1232,705"
dataset\gen_cards\m940.jpg,صمصام منير عواد مغيث,٧١ ٧٧٩ ٩ ١ ٦٣ ٤٣ ٥١ ٥ ,"25,50","357,494","963,240","1217,388","640,630","1232,705"
dataset\gen_cards\m941.jpg,خضر مساعد مناف داود,٣٧ ٣٥٩ ٣ ٥ ٩٠ ٧٨ ٦٨ ٢ ,"25,50","357,494","940,240","1217,388","640,630","1232,705"
dataset\gen_cards\m942.jpg,عبيدة ممدوح حسان عائض,٤٥ ٢٢٧ ٢ ٢ ٠٦ ٥٥ ٦٦ ١ ,"25,50","357,494","894,240","1217,388","640,630","1232,705"
dataset\gen_cards\m943.jpg,ساهد العابدين مرتضا صلاح,٨٠ ١٦٣ ٠ ٣ ٤٩ ٥٧ ٣٥ ٣ ,"25,50","357,494","884,240","1217,388","640,630","1232,705"
dataset\gen_cards\m944.jpg,عبودة جابر عبدالملك شافع,٧٣ ٨٨٠ ٤ ٣ ١٢ ٤٦ ٤٥ ٢ ,"25,50","357,494","909,240","1217,388","640,630","1232,705"
dataset\gen_cards\m945.jpg,ركان هلال عادل شجاع,٥٢ ٤٢١ ٥ ١ ٦١ ٧٤ ٢٣ ١ ,"25,50","357,494","952,240","1217,388","640,630","1232,705"
dataset\gen_cards\m946.jpg,عبدالقدوس هزاع علوان نجم,٤٩ ٤٤٤ ٠ ٣ ٩٠ ٥٤ ١٩ ١ ,"25,50","357,494","958,240","1217,388","640,630","1232,705"
dataset\gen_cards\m947.jpg,سلمة نجيب مديد راسم,٤٩ ٢٧٥ ٥ ٠ ١٤ ٦٢ ٦٥ ٥ ,"25,50","357,494","960,240","1217,388","640,630","1232,705"
dataset\gen_cards\m948.jpg,ناصح زين راكان مجيد,١٤ ١٥٩ ١ ٦ ٢٦ ٦٤ ٦٠ ٨ ,"25,50","357,494","965,240","1217,388","640,630","1232,705"
dataset\gen_cards\m949.jpg,فواد رائد نمر عماد,٤٣ ٠٩٩ ٣ ٧ ٩٠ ٠٤ ١٣ ٣ ,"25,50","357,494","995,240","1217,388","640,630","1232,705"
dataset\gen_cards\m950.jpg,انس عمرو مشرف نديم,٤٢ ٩٥١ ٠ ٠ ٩٤ ٥٧ ٧٠ ١ ,"25,50","357,494","936,240","1217,388","640,630","1232,705"
dataset\gen_cards\m951.jpg,ناصح عبدالواحد سرمد ايسر,٢٤ ٩٥٤ ٦ ٠ ٤٢ ٢٠ ٤٣ ٧ ,"25,50","357,494","884,240","1217,388","640,630","1232,705"
dataset\gen_cards\m952.jpg,عبدربه ارغد نزيه ضيغم,٦١ ٣٢١ ٨ ٠ ٠٠ ١١ ٣٩ ٥ ,"25,50","357,494","963,240","1217,388","640,630","1232,705"
dataset\gen_cards\m953.jpg,مطر صباح مخلص الحبيب,٣١ ٥٠٥ ٨ ٠ ٥٩ ٣٩ ٣١ ٩ ,"25,50","357,494","892,240","1217,388","640,630","1232,705"
dataset\gen_cards\m954.jpg,حيدر عيضة عواد ناصر الدين,٨٦ ٦٢٨ ٠ ٥ ١٥ ١٥ ٦٧ ٠ ,"25,50","357,494","853,240","1217,388","640,630","1232,705"
dataset\gen_cards\m955.jpg,شهاب عزيز نشات قاهر,٤٦ ٩٩٢ ٦ ٩ ٥٠ ٤٦ ٥٢ ٤ ,"25,50","357,494","954,240","1217,388","640,630","1232,705"
dataset\gen_cards\m956.jpg,عياش غوار مطاوع ربحي,٩٦ ٧٥٠ ٨ ٦ ٦٠ ٤٥ ٥٤ ٩ ,"25,50","357,494","922,240","1217,388","640,630","1232,705"
dataset\gen_cards\m957.jpg,مدرك مجيب سليم مدثر,١٢ ٨٧٥ ٦ ٠ ٦٢ ٣٦ ٥٦ ٠ ,"25,50","357,494","956,240","1217,388","640,630","1232,705"
dataset\gen_cards\m958.jpg,فارع مارسيل مدحت شهم,٤٤ ٠٠٤ ٤ ٩ ٦١ ٨٢ ٦٧ ٨ ,"25,50","357,494","914,240","1217,388","640,630","1232,705"
dataset\gen_cards\m959.jpg,نبيه جازم ساعف عبدالرزاق,٣٨ ٨٢٦ ٧ ١ ٢٩ ٠٠ ٧٥ ٢ ,"25,50","357,494","859,240","1217,388","640,630","1232,705"
dataset\gen_cards\m960.jpg,دهيم عجاج خالص ايوب,٤٦ ٨٤٨ ٩ ٥ ٤٧ ٢٩ ٥٢ ٩ ,"25,50","357,494","926,240","1217,388","640,630","1232,705"
dataset\gen_cards\m961.jpg,ثنيان عيد غريب غفار,٢٦ ٨٩٨ ٠ ٤ ٨٧ ٩٦ ٠٣ ١ ,"25,50","357,494","967,240","1217,388","640,630","1232,705"
dataset\gen_cards\m962.jpg,رجاء قائد فاتح جمال,٢٩ ٦٩٦ ٥ ٤ ٢٣ ٧٤ ٥٨ ٤ ,"25,50","357,494","985,240","1217,388","640,630","1232,705"
dataset\gen_cards\m963.jpg,جرير فهمي وائل طامح,٤١ ١٥٤ ٥ ٩ ٧٩ ٠٢ ١٦ ٩ ,"25,50","357,494","953,240","1217,388","640,630","1232,705"
dataset\gen_cards\m964.jpg,اعسر دعيج داود مناحي,٨٧ ٠٥٩ ٥ ٨ ٢٠ ٧١ ٢١ ٠ ,"25,50","357,494","943,240","1217,388","640,630","1232,705"
dataset\gen_cards\m965.jpg,نورس رافي ناشد شيبة,٤٤ ٣٩٧ ٥ ٤ ٤٣ ٢٨ ٣٣ ٨ ,"25,50","357,494","967,240","1217,388","640,630","1232,705"
dataset\gen_cards\m966.jpg,هاشم سيار اكرم صفوت,٣٢ ٣٤٤ ٣ ٥ ٧٨ ٥٢ ٦٩ ١ ,"25,50","357,494","942,240","1217,388","640,630","1232,705"
dataset\gen_cards\m967.jpg,مرشد شجاع برهان هائل,٩٧ ٥٧٣ ٣ ٥ ٩٨ ٧٣ ٤٤ ٧ ,"25,50","357,494","934,240","1217,388","640,630","1232,705"
dataset\gen_cards\m968.jpg,مرشدي قسام دريد اياد,٦٥ ٤٥١ ٢ ١ ٠٤ ٧٠ ٧٨ ٦ ,"25,50","357,494","993,240","1217,388","640,630","1232,705"
dataset\gen_cards\m969.jpg,مبارك فليح حامد كاظم,١١ ٧٧٨ ١ ٦ ٩٧ ٠٨ ٦١ ٤ ,"25,50","357,494","975,240","1217,388","640,630","1232,705"
dataset\gen_cards\m970.jpg,ادغم لبيد عبدالرزاق نسيم,٩٥ ٠٣٧ ١ ٣ ١٩ ٠٧ ٣٢ ٨ ,"25,50","357,494","906,240","1217,388","640,630","1232,705"
dataset\gen_cards\m971.jpg,حافظ محبوب شامخ نذير,٧٢ ٤٢٩ ٨ ٥ ٠٣ ٥٥ ٠٢ ٥ ,"25,50","357,494","928,240","1217,388","640,630","1232,705"
dataset\gen_cards\m972.jpg,محرم اياد عبدالحميد ربيح,٣٠ ٦١٩ ٥ ٢ ٩٤ ٥٤ ٠٣ ٠ ,"25,50","357,494","916,240","1217,388","640,630","1232,705"
dataset\gen_cards\m973.jpg,قسيم تركي عز ذباح,٦٦ ٥٠٤ ٦ ٠ ٩٧ ٨٢ ٧٠ ١ ,"25,50","357,494","989,240","1217,388","640,630","1232,705"
dataset\gen_cards\m974.jpg,حفص طامح عبدالخالق ثنيان,٧٩ ٥٠٧ ٠ ٣ ٣٧ ٦٠ ٣٠ ٩ ,"25,50","357,494","880,240","1217,388","640,630","1232,705"
dataset\gen_cards\m975.jpg,قداح اريب اسمر رامز,٠٤ ٥٣١ ٤ ٢ ٤٣ ٦٣ ٦٨ ٣ ,"25,50","357,494","960,240","1217,388","640,630","1232,705"
dataset\gen_cards\m976.jpg,طامح اسحاق علاء الدين غوار,٠٩ ٧٨١ ٦ ٢ ٣٨ ٤٠ ٢٠ ٥ ,"25,50","357,494","847,240","1217,388","640,630","1232,705"
dataset\gen_cards\m977.jpg,لباب ريان مناف الخضر,٩٧ ٧١٢ ١ ٠ ٢١ ٥٠ ٣٢ ٠ ,"25,50","357,494","932,240","1217,388","640,630","1232,705"
dataset\gen_cards\m978.jpg,سفيان ادهم سهل عايض,٧٤ ٠٠٨ ٨ ٠ ٧٣ ٧٢ ٢٧ ٠ ,"25,50","357,494","949,240","1217,388","640,630","1232,705"
dataset\gen_cards\m979.jpg,علاء الدين معصوم مشاري مظهر,٨٣ ٢١٩ ٥ ٦ ٩٣ ٠٠ ٢٨ ٠ ,"25,50","357,494","881,240","1217,388","640,630","1232,705"
dataset\gen_cards\m980.jpg,جنادة فراس ابان بهجت,٥٣ ٤٧٨ ٤ ٣ ٣٦ ٢٤ ٥٩ ٩ ,"25,50","357,494","947,240","1217,388","640,630","1232,705"
dataset\gen_cards\m981.jpg,فادي فليح عقيل كرم,٤٢ ٩٢٥ ٤ ٨ ٨٦ ١٩ ٠٦ ٠ ,"25,50","357,494","987,240","1217,388","640,630","1232,705"
dataset\gen_cards\m982.jpg,جساس معتصم عقبة حامد,٢٥ ٧٩٠ ٢ ٤ ٢٠ ٠٥ ٠٩ ٨ ,"25,50","357,494","936,240","1217,388","640,630","1232,705"
dataset\gen_cards\m983.jpg,مشاري مدلج كلاب عبدالحي,٨٥ ٧١٠ ٠ ٨ ٥٣ ٥٩ ٣٩ ١ ,"25,50","357,494","912,240","1217,388","640,630","1232,705"
dataset\gen_cards\m984.jpg,فرج طلال سرور عبادة,٤٤ ٨٨٩ ٣ ٥ ٧٥ ٧٠ ٧٠ ٣ ,"25,50","357,494","939,240","1217,388","640,630","1232,705"
dataset\gen_cards\m985.jpg,باشق شامخ فائق رائف,٣٧ ٣١٩ ٧ ٧ ٧٢ ٩٦ ٨٩ ٩ ,"25,50","357,494","950,240","1217,388","640,630","1232,705"
dataset\gen_cards\m986.jpg,عاطف صادح بادي علاء,٦٤ ٦٠٩ ٦ ٩ ١٢ ٤٠ ٥١ ٥ ,"25,50","357,494","948,240","1217,388","640,630","1232,705"
dataset\gen_cards\m987.jpg,سالم ايهاب سلطان بلال,٩٨ ٩٥٥ ٨ ٨ ١٩ ٥٩ ٧٥ ٢ ,"25,50","357,494","939,240","1217,388","640,630","1232,705"
dataset\gen_cards\m988.jpg,رشاد ساري عبدو مضر,٥٣ ٩٢٢ ٩ ٧ ٣٠ ٠١ ٥٧ ٨ ,"25,50","357,494","940,240","1217,388","640,630","1232,705"
dataset\gen_cards\m989.jpg,ايمن اسد حازم فراس,٦٧ ٠٥٥ ٩ ٨ ٦٠ ٠٧ ١٨ ٦ ,"25,50","357,494","968,240","1217,388","640,630","1232,705"
dataset\gen_cards\m990.jpg,اغيد سهل اشهم نهيان,٥١ ٩٤٥ ٣ ٠ ٨٦ ٢١ ٧٨ ٤ ,"25,50","357,494","950,240","1217,388","640,630","1232,705"
dataset\gen_cards\m991.jpg,مطلق قابوس نبيل منهل,١٦ ٣١١ ٣ ٩ ٥٣ ٢٧ ٤٢ ٧ ,"25,50","357,494","947,240","1217,388","640,630","1232,705"
dataset\gen_cards\m992.jpg,عاطف كليب ابراهيم لمعي,٦١ ٦١٢ ٨ ٢ ١٤ ١٦ ٧٥ ٦ ,"25,50","357,494","932,240","1217,388","640,630","1232,705"
dataset\gen_cards\m993.jpg,درغام عبدالقادر منقذ ابراهيم,٠٥ ٢٦٥ ٥ ١ ٦٤ ٩٧ ٨٨ ٢ ,"25,50","357,494","882,240","1217,388","640,630","1232,705"
dataset\gen_cards\m994.jpg,اسحاق كهلان رماح بادي,٥٢ ٥٦٢ ٩ ٠ ٦٨ ٧٣ ٠٨ ٤ ,"25,50","357,494","945,240","1217,388","640,630","1232,705"
dataset\gen_cards\m995.jpg,رفيع عويس هائل مخلف,٠٥ ٩٩٩ ٨ ٦ ٦٩ ٩٣ ٠٥ ٣ ,"25,50","357,494","926,240","1217,388","640,630","1232,705"
dataset\gen_cards\m996.jpg,رمضان فتيح غضنفر نظير,٧٩ ٤٠٣ ٨ ٥ ٣٤ ٦٤ ٤٠ ٦ ,"25,50","357,494","937,240","1217,388","640,630","1232,705"
dataset\gen_cards\m997.jpg,دريد عكاشة منيع مدلج,٣٥ ٧٨٨ ٢ ١ ٠٧ ٥٥ ٣٠ ٩ ,"25,50","357,494","943,240","1217,388","640,630","1232,705"
dataset\gen_cards\m998.jpg,شامخ ميمون عدلي معمر,٨٤ ٢٥٣ ١ ٤ ٢٤ ٢٠ ٥٤ ١ ,"25,50","357,494","929,240","1217,388","640,630","1232,705"
dataset\gen_cards\m999.jpg,زاكي رهيف عبدالحكيم براء,٨٨ ٥٧٣ ٧ ٨ ٣٤ ٨٧ ٦٦ ٠ ,"25,50","357,494","884,240","1217,388","640,630","1232,705"
dataset\gen_cards\m1000.jpg,هزاع شيبان اجيد حنبل,٠٤ ٤١٨ ٦ ٧ ٣٧ ٢٩ ٧٦ ٦ ,"25,50","357,494","956,240","1217,388","640,630","1232,705"
dataset\gen_cards\m1001.jpg,شهيد لوي تركي عائذ,٨٩ ٠٥٦ ٧ ٩ ١٩ ٠٦ ٩٢ ٨ ,"25,50","357,494","975,240","1217,388","640,630","1232,705"
dataset\gen_cards\m1002.jpg,رفيع راغب شمس الدين خضر,٧٥ ٤٠١ ١ ٦ ٣٩ ٣٠ ٩٩ ٠ ,"25,50","357,494","841,240","1217,388","640,630","1232,705"
dataset\gen_cards\m1003.jpg,جميل سامي مناع حاشد,٢٧ ٧٠٠ ٤ ١ ٤٤ ٥٢ ٠١ ٨ ,"25,50","357,494","947,240","1217,388","640,630","1232,705"
dataset\gen_cards\m1004.jpg,مصلح منان زياد فاتح,٧٩ ٥٥٢ ٣ ٥ ٥٦ ٠٤ ٤٦ ٣ ,"25,50","357,494","986,240","1217,388","640,630","1232,705"
dataset\gen_cards\m1005.jpg,عتاب عازم عدي سحيم,٦٥ ٤٦٣ ١ ٤ ٧٦ ٧٠ ٢٦ ٦ ,"25,50","357,494","955,240","1217,388","640,630","1232,705"
dataset\gen_cards\m1006.jpg,بشار عليان ثواب رفيق,٣٤ ٥٠٥ ٢ ٤ ٧٩ ٣١ ٧٩ ٥ ,"25,50","357,494","948,240","1217,388","640,630","1232,705"
dataset\gen_cards\m1007.jpg,باهر جامع صديق اياس,٤٦ ٦٦٣ ٦ ٦ ٠٠ ٣٤ ٩٦ ١ ,"25,50","357,494","936,240","1217,388","640,630","1232,705"
dataset\gen_cards\m1008.jpg,رافع صادر اديب بدر,١٤ ٣٢٩ ٣ ٠ ٨٣ ٢٨ ٦٥ ١ ,"25,50","357,494","977,240","1217,388","640,630","1232,705"
dataset\gen_cards\m1009.jpg,غوث صاعد جواد شمر,٣٥ ٥٣٧ ٤ ٦ ٦٣ ٩٤ ٩٢ ٣ ,"25,50","357,494","952,240","1217,388","640,630","1232,705"
dataset\gen_cards\m1010.jpg,رفعت بشر زكريا مجيد,٦٧ ١٤٤ ٤ ٩ ٣٩ ٦٩ ٠٧ ٤ ,"25,50","357,494","965,240","1217,388","640,630","1232,705"
dataset\gen_cards\m1011.jpg,سلامة سميح مصلح نصرت,٤١ ٦٢٨ ٦ ٠ ٢٥ ٤٠ ٩٣ ٤ ,"25,50","357,494","905,240","1217,388","640,630","1232,705"
dataset\gen_cards\m1012.jpg,عماد محرز فاروق صابر,٤٧ ٠٧٠ ٦ ٤ ٤٦ ٤٢ ٦٥ ٤ ,"25,50","357,494","923,240","1217,388","640,630","1232,705"
dataset\gen_cards\m1013.jpg,رسمي محرز اعسر منيب,٢٧ ١٢٥ ٦ ٥ ٦٢ ٧٩ ٤٥ ٢ ,"25,50","357,494","938,240","1217,388","640,630","1232,705"
